chapter	chapter_text	block	block_text	group	group_text	code	code_text	position
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K59	Other functional intestinal disorders	K592	Neurogenic bowel, not elsewhere classified	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K59	Other functional intestinal disorders	K593	Megacolon, not elsewhere classified	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K59	Other functional intestinal disorders	K594	Anal spasm	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K59	Other functional intestinal disorders	K598	Other specified functional intestinal disorders	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K59	Other functional intestinal disorders	K599	Functional intestinal disorder, unspecified	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K60	Fissure and fistula of anal and rectal regions	K60	Fissure and fistula of anal and rectal regions	N
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K60	Fissure and fistula of anal and rectal regions	K600	Acute anal fissure	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K60	Fissure and fistula of anal and rectal regions	K601	Chronic anal fissure	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K60	Fissure and fistula of anal and rectal regions	K602	Anal fissure, unspecified	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K60	Fissure and fistula of anal and rectal regions	K603	Anal fistula	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K60	Fissure and fistula of anal and rectal regions	K604	Rectal fistula	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K60	Fissure and fistula of anal and rectal regions	K605	Anorectal fistula	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K61	Abscess of anal and rectal regions	K61	Abscess of anal and rectal regions	N
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K61	Abscess of anal and rectal regions	K610	Anal abscess	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K61	Abscess of anal and rectal regions	K611	Rectal abscess	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K61	Abscess of anal and rectal regions	K612	Anorectal abscess	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K61	Abscess of anal and rectal regions	K613	Ischiorectal abscess	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K61	Abscess of anal and rectal regions	K614	Intrasphincteric abscess	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K62	Other diseases of anus and rectum	N
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K620	Anal polyp	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K621	Rectal polyp	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K622	Anal prolapse	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K623	Rectal prolapse	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K624	Stenosis of anus and rectum	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K625	Haemorrhage of anus and rectum	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K626	Ulcer of anus and rectum	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K627	Radiation proctitis	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K628	Other specified diseases of anus and rectum	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K62	Other diseases of anus and rectum	K629	Disease of anus and rectum, unspecified	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K63	Other diseases of intestine	N
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K630	Abscess of intestine	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K631	Perforation of intestine (nontraumatic)	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K632	Fistula of intestine	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K633	Ulcer of intestine	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K634	Enteroptosis	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K635	Polyp of colon	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K638	Other specified diseases of intestine	T
11.0	Diseases of the digestive system	K55_K63	Other diseases of intestines	K63	Other diseases of intestine	K639	Disease of intestine, unspecified	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K65	Peritonitis	K65	Peritonitis	N
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K65	Peritonitis	K650	Acute peritonitis	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K65	Peritonitis	K658	Other peritonitis	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K65	Peritonitis	K659	Peritonitis, unspecified	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K66	Other disorders of peritoneum	K66	Other disorders of peritoneum	N
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K66	Other disorders of peritoneum	K660	Peritoneal adhesions	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K66	Other disorders of peritoneum	K661	Haemoperitoneum	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K66	Other disorders of peritoneum	K668	Other specified disorders of peritoneum	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K66	Other disorders of peritoneum	K669	Disorder of peritoneum, unspecified	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K67	Disorders of peritoneum in infectious diseases classified elsewhere	K67	Disorders of peritoneum in infectious diseases classified elsewhere	N
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K67	Disorders of peritoneum in infectious diseases classified elsewhere	K670	Chlamydial peritonitis	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K67	Disorders of peritoneum in infectious diseases classified elsewhere	K671	Gonococcal peritonitis	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K67	Disorders of peritoneum in infectious diseases classified elsewhere	K672	Syphilitic peritonitis	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K67	Disorders of peritoneum in infectious diseases classified elsewhere	K673	Tuberculous peritonitis	T
11.0	Diseases of the digestive system	K65_K67	Diseases of peritoneum	K67	Disorders of peritoneum in infectious diseases classified elsewhere	K678	Other disorders of peritoneum in infectious diseases classified elsewhere	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K70	Alcoholic liver disease	K70	Alcoholic liver disease	N
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K70	Alcoholic liver disease	K700	Alcoholic fatty liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K70	Alcoholic liver disease	K701	Alcoholic hepatitis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K70	Alcoholic liver disease	K702	Alcoholic fibrosis and sclerosis of liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K70	Alcoholic liver disease	K703	Alcoholic cirrhosis of liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K70	Alcoholic liver disease	K704	Alcoholic hepatic failure	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K70	Alcoholic liver disease	K709	Alcoholic liver disease, unspecified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K71	Toxic liver disease	N
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K710	Toxic liver disease with cholestasis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K711	Toxic liver disease with hepatic necrosis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K712	Toxic liver disease with acute hepatitis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K713	Toxic liver disease with chronic persistent hepatitis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K714	Toxic liver disease with chronic lobular hepatitis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K715	Toxic liver disease with chronic active hepatitis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K716	Toxic liver disease with hepatitis, not elsewhere classified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K717	Toxic liver disease with fibrosis and cirrhosis of liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K718	Toxic liver disease with other disorders of liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K71	Toxic liver disease	K719	Toxic liver disease, unspecified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K72	Hepatic failure, not elsewhere classified	K72	Hepatic failure, not elsewhere classified	N
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K72	Hepatic failure, not elsewhere classified	K720	Acute and subacute hepatic failure	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K72	Hepatic failure, not elsewhere classified	K721	Chronic hepatic failure	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K72	Hepatic failure, not elsewhere classified	K729	Hepatic failure, unspecified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K73	Chronic hepatitis, not elsewhere classified	K73	Chronic hepatitis, not elsewhere classified	N
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K73	Chronic hepatitis, not elsewhere classified	K730	Chronic persistent hepatitis, not elsewhere classified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K73	Chronic hepatitis, not elsewhere classified	K731	Chronic lobular hepatitis, not elsewhere classified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K73	Chronic hepatitis, not elsewhere classified	K732	Chronic active hepatitis, not elsewhere classified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K73	Chronic hepatitis, not elsewhere classified	K738	Other chronic hepatitis, not elsewhere classified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K73	Chronic hepatitis, not elsewhere classified	K739	Chronic hepatitis, unspecified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K74	Fibrosis and cirrhosis of liver	K74	Fibrosis and cirrhosis of liver	N
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K74	Fibrosis and cirrhosis of liver	K740	Hepatic fibrosis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K74	Fibrosis and cirrhosis of liver	K741	Hepatic sclerosis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K74	Fibrosis and cirrhosis of liver	K742	Hepatic fibrosis with hepatic sclerosis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K74	Fibrosis and cirrhosis of liver	K743	Primary biliary cirrhosis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K74	Fibrosis and cirrhosis of liver	K744	Secondary biliary cirrhosis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K74	Fibrosis and cirrhosis of liver	K745	Biliary cirrhosis, unspecified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K74	Fibrosis and cirrhosis of liver	K746	Other and unspecified cirrhosis of liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K75	Other inflammatory liver diseases	K75	Other inflammatory liver diseases	N
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K75	Other inflammatory liver diseases	K750	Abscess of liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K75	Other inflammatory liver diseases	K751	Phlebitis of portal vein	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K75	Other inflammatory liver diseases	K752	Nonspecific reactive hepatitis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K75	Other inflammatory liver diseases	K753	Granulomatous hepatitis, not elsewhere classified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K75	Other inflammatory liver diseases	K754	Autoimmune hepatitis	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K75	Other inflammatory liver diseases	K758	Other specified inflammatory liver diseases	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K75	Other inflammatory liver diseases	K759	Inflammatory liver disease, unspecified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K76	Other diseases of liver	K76	Other diseases of liver	N
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K76	Other diseases of liver	K760	Fatty (change of) liver, not elsewhere classified	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K76	Other diseases of liver	K761	Chronic passive congestion of liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K76	Other diseases of liver	K762	Central haemorrhagic necrosis of liver	T
11.0	Diseases of the digestive system	K70_K77	Diseases of liver	K76	Other diseases of liver	K763	Infarction of liver	T
